TS[3]_CHOQUET[A;-0.75;AO2;0.0]_N_scm,GV[2]_GOWAWA[0.2;2;ES2-OWA;0.9;0.0;2;W-OWA;0.4;0.6]_N_pie,GV[3]_GOWAWA[0.1;0;W-OWA;0.1;0.6;2;W-OWA;0.1;0.2]_U_pie,ES_SD_H_z2,AC[4]_AM_T_hwhh,GV[2]_GOWAWA[0.9;1;S-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_U_pah,GV[4]_GOWAWA[0.2;2;ES2-OWA;0.9;0.0;2;W-OWA;0.4;0.6]_T_eps,TS[4]_GOWAWA[0.5;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_F_cch,TS[3]_HM_U_khh,TS[2]_CHOQUET[A;-0.25;AO2;1.0]_T_khh,Class
2.8501946318487654,-0.27279621460119424,-0.6296350435460624,0.40382332089201545,-5.0202782517730755,-1.2446394208181861,-5.360081571071646,-0.8579272708950246,-2.71957074178567,0.1652840671303985,APP
-0.7644673546988036,-0.27279621460119424,-0.6296350435460624,0.5449857039104302,-0.15598860047962257,0.9887690161974416,0.03220253135249293,-0.2966649000246966,0.29783152530455975,-0.4830963669696712,APP
0.40210408553639304,0.45984432597688113,-0.6296350435460624,-0.1340557209516369,-0.5019528571497471,-1.2446394208181861,0.3243215739502685,-0.029647764253647995,-0.10075030637150569,0.9197726693739812,APP
-0.7644673546988036,-0.27279621460119424,-0.6296350435460624,-1.4617262444805021,-1.5496541147123324,-1.2446394208181861,-0.27606675415649073,-0.7385692518552025,-0.6765103441221256,1.2267487313722119,APP
-0.13767954720943038,-0.2517567369748303,-0.6296350435460624,0.08553952586485322,0.10586103380933923,1.0040148966309816,0.04102035240593563,0.25229679038524794,0.21935730207964577,0.35653948211429815,APP
-0.3875591426219826,-0.27279621460119424,-0.6296350435460624,0.7861308662955957,-0.14347575264203993,0.7833726223376521,0.4156439892646397,-0.025340893749351702,0.10009396335111619,-0.4543823732724527,APP
-0.3494077555584455,-0.27279621460119424,-0.6296350435460624,0.7384644816619775,0.28314499683932215,0.20360828016659213,-0.024690808000269068,-0.21394117137206986,0.03901160352604883,0.5805082075852692,APP
-0.4126478206740425,-0.27279621460119424,1.1472517440053134,-0.7732960840259849,0.025713019538455135,1.177704533664168,-0.0020741405690365986,0.38274497312408,0.3372041156828181,-0.8843399750602638,APP
-0.4126478206740425,-0.27279621460119424,1.1472517440053134,-0.7503857479723693,0.017002433468969347,1.1935500666062815,0.01400233786287125,0.38274497312408,0.3430107129075923,-0.9311331004562375,APP
-0.4126478206740425,-0.27279621460119424,1.1472517440053134,-0.744666678550602,0.03749793010305353,1.1866448753545094,-0.00044424652770501714,0.38274497312408,0.18784970037583232,-0.8735473980458173,APP
-0.4126478206740425,-0.27279621460119424,1.1472517440053134,-0.8967965566432688,0.02981211886527195,1.1935500666062815,0.009534724084187539,0.1848788931413148,0.411261093434338,-0.7849506072897775,APP
0.03879086442395409,-0.27279621460119424,-0.6296350435460624,0.9259344746811148,1.4454104520106754,-1.2446394208181861,0.11800078915713569,-0.8579272708950246,0.3243828795353906,-1.3038944289711194,APP
0.03879086442395409,-0.27279621460119424,-0.6296350435460624,1.167456739373114,2.2860460561430354,-1.2446394208181861,0.20339827070909244,-0.8579272708950246,0.3243828795353906,-1.02833997592887,APP
0.2646821617418557,3.0171571340223706,-0.6296350435460624,0.3301256660189584,-0.4748894857490515,1.5037346016015654,0.7232247388754233,-0.45577420330699125,0.39710690086427275,0.46993221797481016,nonAPP
