TS[4]_V_U_z3,GV[2]_CHOQUET[A;-0.75;AO1;0.3]_H_eps,AC[4]_AM_T_hwhh,TS[2]_GOWAWA[0.0;1;NONE;0.0;0.0;0;S-OWA;0.0;1.0]_U_isa,GV[4]_GOWAWA[0.2;2;ES2-OWA;0.9;0.0;2;W-OWA;0.4;0.6]_T_eps,AC[2]_SIC_T_scv,MIC_GOWAWA[0.0;1;NONE;0.0;0.0;0;S-OWA;0.0;1.0]_N_hwhh,AC[3]_HM_T_pie,ES_Q2_A_khh,TS[3]_Q1_T_eps,Class
-0.5866243821508116,0.4876224463271195,0.10730397357322062,-0.7198399196820724,-0.45372726359828947,-0.12870355915816328,-0.22086407763461244,0.27260951152455914,-0.7825497458805555,0.8569749326185527,APP
-0.624679724864274,0.4202415053497528,0.3261641905087333,-0.7198399196820724,0.19931978266330144,-2.465152146519129,-1.35633889895496,1.672917822010346,-0.44758817010880586,0.8831541639079235,APP
2.507601950585804,0.48667492801627416,-0.41428137427397393,2.4103546681857253,0.6659267460544499,1.0617009579507486,-1.35633889895496,0.4490189486792317,-0.2673485204099102,-1.687297292291091,APP
-0.6181836699567034,0.4155740039246185,-1.4271614981101886,-0.7198399196820724,-0.3862021903808435,1.0617009579507486,-1.35633889895496,1.3735743451379119,-0.6532254408724899,0.9285314981428312,APP
-0.624679724864274,0.15734400236715154,0.4525073375425038,-0.7198399196820724,-0.19191305091357438,-2.5177826327461315,-1.35633889895496,1.6300662289455132,1.8854442941621328,0.8831541639079235,APP
-0.624679724864274,0.13992461882341684,0.6980263076383041,-0.7198399196820724,-0.4859072989169074,-2.2815765369371577,-1.35633889895496,1.6382275265249384,1.8036521810266473,0.9171871645841022,APP
-0.6082684861491212,0.42220371834063547,0.7448807819003754,-0.2520634130961991,0.033693656555543704,-2.465152146519129,0.36841911941754063,0.31084404381654573,1.5308633074620661,0.2972629676518075,APP
-0.5903126027989914,0.4876224463271195,0.33282185594496944,-0.2520634130961991,-0.4256668811591599,-0.12870355915816328,-0.22086407763461244,0.2851416152242536,-0.6997810182001771,0.8944984974666523,APP
0.8034917240586374,0.4104992757050005,-0.035105686764449244,0.6879897284933355,0.387964835372913,0.32411281126742403,0.07273016200559825,-0.16795137329362622,-0.3673590173615453,0.12256023084740689,APP
0.7371897135399759,0.3183317388595332,-0.1307215202740022,1.1396605123208092,-0.20970402340380265,0.17518522622237778,0.4061215844524591,-0.29859066435301995,-0.4553808173396984,0.06845648618270499,APP
-0.49741301468740057,0.2181383136042296,-0.3876062601794757,-0.7198399196820724,-0.032568456722464334,0.24597673141276416,0.147373539950472,-0.11618230712008219,2.055236743393763,-0.26105277164617263,APP
1.0231831531023112,0.09701531241516952,-0.3016673753487756,-0.2478001335425051,-0.30111139108748314,0.3736313842325283,-0.749473881021663,0.3664058867880734,-0.6458023395558609,0.7458004637430269,APP
-0.19164874407900517,0.300645092572267,-0.061976090661681235,-0.2520634130961991,-0.3730618318022338,-0.03492990990471262,0.21373512854691254,0.06511917920542701,-0.8097653076050157,0.12256023084740689,APP
